lyft_id,message
1320993551473062784,Hi. I dont have a class 4 drives licence so i am not  very keen to spend more money on this since it is not going to bring a lot of money. Thanks... Bye... ; 70 rides wow... what is your commission % as Lyft? ; I have class 5 in Canada since 2017 March and Europe class B since 2004 from Finland so not commercial one yet. ; No worries. Thanks for all... Enjoy your sunny day in Vancouver...
1303248668895080962,I will be complete on weekend
925944535723247812,I don't have class 4
559692163620359166,"Hi Taylor, I noticed Hyundai accents are not on the list of vehicle choices. So I wasn't able to continue with the application"
1315417233215426562,Hi taylor ; Yes i hav ; I wanna know which area lyft working in British Columbia ; I hav chauffeur permit ; I am living in Langley so i wanna know it works in Langley or not
1329665773289632748,I need help please. ; Ok. Thank you. ; Can you use a leased car?  Can you use a car that I fianance?
1094992668158786430,"Sorry Taylor that was a mistake "
1334342140714973518,Hi taylor
1322406131757119754,Stop all
1348167111037268574,Sorry Taylor but I don't have the kind of car you need. I have a Ford Thunderbird 2004 ; I was considering a different car if I can make decent money as a Lyft driver. But I can't find ANY information about how the making money part works. ; Thank you
1339497504610361616,I am good ; Just need a id to complete application ; Thanks ; I will let you now if i need any help
1322189119786461486,"Car is too old for Lyft, how do I stop receiving all these messages and emails"
1038333645422120284,"Hi Taylor, my car is too old by Lyft standards, so I couldn't continue in my application. ; No ; Yes"
1308873358405155402,Prob going to not proceed. The start up costs are frankly annoying me..
1321403583321965190,"Thanks Taylor, I will follow through next week once I am caught up with work. I do have a question . My car is a 2020 and has only been driven for less t ; han 300 kilometres. Why would I need a car inspection?"
1321368765774643768,Hey Taylor.Terence here..the reason I haven't completed my application is because I di not possess a class 4 only class 5 ; No and if I have to pay to get a class 4 then I'll pass ; If Lyft is  paying then I'm in
1334924789101605598,"Hi Taylor, Thanks for reaching me but I dont have class 4's license"
1322266058699479290,"The BC gov has made it too complicated with this class 4 licence.  I was looking to drive one night a week, but this is too much of a hassle for me, so I ; 'm going to not pursue it at this time.  It's ironic that the current vancouver cab drivers w/ class 4 licenses seem like way sketchier drivers than any  ; lyft or Uber drivers I've used all over N America.  It Seems that your rating system doesn't much better job of weeding out bad drivers then the class 4 "
833367438936427308,"Is this actually someone from Lyft? ; Hi Taylor! I’ve been wanting to reach someone with some questions a ; bout working for Lyft corporate as you grow here in Vancouver - who ; Yes, I see there is an analytics position posted - I’d actually lov ; e to have a 5 minute conversation about other upcoming needs. Would ; Aren’t these kiosks for becoming a Lyft driver, not corporate hirin ; Yes thank you, I’m aware of the careers site - is there truly no hu"
1322185583064291718,Out of town on the East Coast  at the moment  will be back in a week  and will contact you then  thanks
1308462277083969908,I'm in US till the 12th.   Will call you when I'm back in Vancouver
1318877244604147884,please stop texting this number about Lyft promos for now. i don't have the proper drivers license class yet and I don't have time to sort that out for t ; he time being
1311651312653146812,Hai
1313859339070695456,How do you want me to send it?
1322060980413800640,Well my car is 2009 ; Not mine... ; Mine is 2009 so either way the the other cars are not under my name ; Thanks for checking though
1336160631113998486,"I wasn't applying to drive. I was downloading the app to open an account because right now I just use Uber for transport. "
1347945104729715090,Hey are you able to give me a call ?? ; Hello
1326397485834010960,"Hello sir, I just want to get hired but, you guys don't have the service in Vancouver B.C.  I'm thinking about buying the car, when Lyft service arrives  ; to Vancouver. But I don't feel the need to buy a car if there's no Lyft services in Vancouver. But I'm trying to get hired. -Thanks. ; Yes I have class 1 ; I have 2007 Toyota Camry but I have heard your requirement is 2010 model vehicles or newer so I will trade my car to newer model when Lyft service arrives here"
1313267494055195228,Hi Taylor. I would like to finish my application but I have for now the diver license class 5
1312199235952448050,"I have a 2008 car, can I still apply?"
1247116588417693888,List doesn't show Kia Rio in the list
1338174896472509340," ✌ ; ity criteria ... And I got to buy better car. I will reconnect ASAP ; Hi Taylor ~ I am still waiting on my birth certificate for eligibil"
1322365517266574010,"Hey Taylor, thanks for reaching out to me. I'll go over that stuff in a bit here I'm just about to step into a meeting"
1345746165343236680,Hi Tyler
1095083121108300592,Sorry it was downloadedby mistake Pls take me off your driVer list
1335150456980234476,Hi.. I'm getting my class 4 license ; no
1338154959012078238,Can I drive with class 5
1310956744958978176,Hi Taylor...didn't mean to apply as a driver🤭 Meant to apply as a  ; rider! Sorry for the confusion  ; Thanks ! ; Are you able to let me know when I can apply for the rider app?
1051165671627786702,Please take me off your list. My plans have changed. Moving out of Vancouver. Thx.
1051940662382958520,"hey man ; I have a 2005 Toyota Matrix though, does that matter"
1098769898432684698,I'd like to cancel any relationship I have with Lyft if that's ok ; Thanks Taylor
1311026149960667382,Hi Taylor many thanks for reaching out. Not sure if I can apply yet as I'm in the process of doing my class 4 licence. Can I still apply ? Many thanks. Rick.
1312342142446330118,"Call me ; k to someone. Dont like text. I have my class 4 ; I have many questions but am apprehensive giving sensitive information about myself unless I am confident that you are who you say you are. I need to tal ; I am in Surrey, British Columbia, however do go into downtown Vancouver twice a week. ; Yes do you have a number for the office?"
1323527403272006034,"Hi Taylor, I mistakenly clicked through. I do not want to be a driver. Thanks though"
1033707561707815450,Hi
1250275067371367380,Hi Taylor I have class 5 driver license and am not sure that I'll be eligible to sign up for Lyft!
1328138522740857708,Hi I still need to take my class 4 drive ; No! Tksss I'll take a look
